X Y Z R G B
1.778726630042612722e-01 -1.763714029039585185e+00 -3.825623221858351908e-01 9.800000000000000000e+01 1.140000000000000000e+02 5.700000000000000000e+01
1.199623700012382388e+00 -3.672047317747240691e-01 -1.960929391243322550e+00 1.090000000000000000e+02 9.800000000000000000e+01 5.300000000000000000e+01
7.732916809386545243e-01 -1.848293338107801498e+00 -2.336965782175570716e+00 8.400000000000000000e+01 1.360000000000000000e+02 6.100000000000000000e+01
1.007111730037132835e+00 -1.237700736621631492e+00 -1.852705321366925562e+00 4.200000000000000000e+01 2.900000000000000000e+01 1.800000000000000000e+01
1.204838344511073522e+00 -8.238991960160724215e-01 -2.140599076225328634e+00 5.700000000000000000e+01 5.800000000000000000e+01 5.600000000000000000e+01
5.939849973981584652e-01 -2.054895033605562027e+00 -2.729400146074656974e-01 2.310000000000000000e+02 2.510000000000000000e+02 2.510000000000000000e+02
4.075772305010019192e-01 -1.719716849818819782e+00 -1.569517531884642603e+00 2.200000000000000000e+01 2.200000000000000000e+01 2.400000000000000000e+01
7.308793462304497002e-01 -2.183118759436320833e+00 -1.981798154614132779e+00 6.800000000000000000e+01 8.300000000000000000e+01 6.200000000000000000e+01
7.924453073943951709e-02 -1.329493623844560268e+00 -7.263548949768947605e-01 1.230000000000000000e+02 1.460000000000000000e+02 1.020000000000000000e+02
1.194892297999771286e-01 -1.283512815835462284e+00 -1.651088188083729813e+00 1.550000000000000000e+02 1.820000000000000000e+02 1.140000000000000000e+02
4.833505046735329935e-02 -2.164310310014011751e+00 -2.576447774602831142e+00 5.000000000000000000e+01 7.200000000000000000e+01 4.200000000000000000e+01
7.877801907369382794e-01 -9.397305088313108179e-01 -1.918391803213388869e+00 1.680000000000000000e+02 1.430000000000000000e+02 9.400000000000000000e+01
2.093445100521225677e-01 -7.205063180339036366e-01 -1.951527726277989983e+00 1.180000000000000000e+02 1.240000000000000000e+02 7.200000000000000000e+01
9.465606343815602397e-01 -1.226162099351250312e+00 -2.850008936327298237e+00 1.070000000000000000e+02 1.440000000000000000e+02 9.700000000000000000e+01
4.715280438585791045e-01 -1.380760615217253351e+00 5.795398558589282684e-02 2.900000000000000000e+01 4.400000000000000000e+01 1.700000000000000000e+01
2.644559984165210653e-01 -8.257191886971602113e-01 -1.955259782078885955e+00 1.060000000000000000e+02 1.270000000000000000e+02 7.400000000000000000e+01
-6.183434582272421057e-03 -7.706536953466900375e-01 -8.271378775620855661e-01 1.040000000000000000e+02 1.140000000000000000e+02 6.600000000000000000e+01
-6.074101271337509766e-01 -4.390848603831256081e-01 -1.248206683975561448e+00 1.250000000000000000e+02 1.530000000000000000e+02 1.040000000000000000e+02
1.156856083305564525e-01 -2.014139109078442402e+00 -2.031603008451983161e+00 1.600000000000000000e+01 2.200000000000000000e+01 1.400000000000000000e+01
-3.008101786678037404e-01 -1.239267569100765271e-01 -9.308605204955132661e-01 1.400000000000000000e+02 1.720000000000000000e+02 1.050000000000000000e+02
-5.610855626831431908e-03 -1.461367600824402757e+00 -4.226920337115520204e-02 1.430000000000000000e+02 1.770000000000000000e+02 9.800000000000000000e+01
2.694559191060167946e-01 -1.113684509224088126e+00 -2.443625458702360476e+00 1.270000000000000000e+02 1.490000000000000000e+02 1.150000000000000000e+02
4.923405732321738393e-01 -1.952187229376886268e+00 -1.554034688151802346e+00 3.100000000000000000e+01 3.600000000000000000e+01 2.800000000000000000e+01
1.393252764507148245e-01 4.331186959540599957e-01 -3.414766327074567620e-01 1.200000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01
-3.295111209663167395e-01 -4.885727345970155566e-01 -1.313126314220340873e+00 6.500000000000000000e+01 8.400000000000000000e+01 5.000000000000000000e+01
1.326893967430869126e-01 6.389433276704712394e-01 -1.345635970676297033e+00 2.900000000000000000e+01 2.800000000000000000e+01 3.100000000000000000e+01
1.956637541814283954e-01 -3.295366648172921020e-01 -1.156610642546507695e+00 1.280000000000000000e+02 1.720000000000000000e+02 1.080000000000000000e+02
5.253205796324271759e-01 -2.271419885322145671e+00 -1.860399461645601216e+00 1.090000000000000000e+02 1.400000000000000000e+02 8.900000000000000000e+01
2.305711285691779688e-01 -1.631083439441346039e+00 -4.500253480434691644e-01 1.400000000000000000e+02 1.590000000000000000e+02 9.800000000000000000e+01
6.365865120645836095e-01 -1.710489006336776807e+00 -2.899253996537006550e+00 7.300000000000000000e+01 1.100000000000000000e+02 6.700000000000000000e+01
-5.264477791171250087e-02 -1.129594254231308659e+00 -1.187438318166781803e+00 1.220000000000000000e+02 1.590000000000000000e+02 7.200000000000000000e+01
4.141159738855084149e-01 4.741992123335526249e-02 -2.325705741743634203e+00 3.200000000000000000e+01 3.200000000000000000e+01 3.400000000000000000e+01
4.174185552643918107e-01 -2.303540996485616610e+00 -2.771209211681180840e+00 5.300000000000000000e+01 7.200000000000000000e+01 3.000000000000000000e+01
2.848646508263209531e-01 -1.058174236583917294e+00 -2.445586063180107850e+00 1.140000000000000000e+02 1.440000000000000000e+02 1.020000000000000000e+02
-1.725608821824486105e-01 -1.476328980107373678e-01 -5.941128238675198459e-01 1.310000000000000000e+02 1.740000000000000000e+02 9.000000000000000000e+01
-5.931134776558045357e-02 -1.644559683682510487e+00 -5.675054052041381691e-01 1.300000000000000000e+01 2.300000000000000000e+01 1.100000000000000000e+01
9.820125779406277400e-02 -2.173967601114446424e+00 -2.457991261522926685e+00 4.500000000000000000e+01 6.600000000000000000e+01 3.400000000000000000e+01
1.058391640755229901e-01 -1.430309842920002295e+00 -8.299113554590662467e-01 1.460000000000000000e+02 1.680000000000000000e+02 9.100000000000000000e+01
8.945906912400536370e-02 6.225990155532159509e-01 -1.300721115877522260e+00 2.900000000000000000e+01 2.900000000000000000e+01 3.100000000000000000e+01
2.902122144823960914e-01 -1.508667388227672657e+00 9.580099351825804854e-02 1.200000000000000000e+02 1.420000000000000000e+02 1.040000000000000000e+02
5.238737737688941021e-01 -2.164340973356631004e+00 -2.229697717055456163e+00 1.100000000000000000e+02 1.370000000000000000e+02 9.400000000000000000e+01
1.884655076980254196e-01 -1.770293674749997548e+00 -4.857251446874989442e-01 9.800000000000000000e+01 1.140000000000000000e+02 5.000000000000000000e+01
6.365865120645836095e-01 -1.710489006336776807e+00 -2.899253996537006550e+00 7.300000000000000000e+01 1.100000000000000000e+02 6.700000000000000000e+01
8.559180513647781652e-01 -2.106225871203882827e-01 -2.771119741193714514e+00 2.800000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01
6.365865120645836095e-01 -1.710489006336776807e+00 -2.899253996537006550e+00 7.300000000000000000e+01 1.100000000000000000e+02 6.700000000000000000e+01
1.021991251061049599e-01 -1.753829282409899437e-01 -1.763813738510338736e+00 8.800000000000000000e+01 1.200000000000000000e+02 8.000000000000000000e+01
2.344667668700764762e-01 -3.562948806533781654e-01 -1.609861913612312900e+00 1.440000000000000000e+02 1.240000000000000000e+02 7.600000000000000000e+01
9.088619040815093530e-01 -6.539507287709916961e-02 -1.631617689218513467e+00 2.700000000000000000e+01 2.200000000000000000e+01 2.600000000000000000e+01
-2.657852167939798171e-01 -6.999851976296729283e-01 -8.663600988858378704e-01 8.100000000000000000e+01 1.100000000000000000e+02 7.300000000000000000e+01
7.290542340577184088e-01 2.420944341682496337e-01 -2.687223039945842995e-01 2.320000000000000000e+02 2.520000000000000000e+02 2.530000000000000000e+02
2.929422169058384373e-01 2.469409845374085644e-01 -1.688927530180440451e-01 2.300000000000000000e+01 4.000000000000000000e+01 2.600000000000000000e+01
1.153244134531132836e+00 -5.416290821117988319e-01 -2.180010450703680380e+00 1.290000000000000000e+02 1.100000000000000000e+02 4.500000000000000000e+01
1.072284413269381620e+00 -2.976302774630171233e-01 -2.686985211415199082e+00 3.800000000000000000e+01 2.000000000000000000e+01 3.000000000000000000e+00
1.266999828530182004e+00 -5.749822753296068845e-01 -2.230612819485833231e+00 7.400000000000000000e+01 6.600000000000000000e+01 5.000000000000000000e+01
8.835811842551963835e-01 -1.156597857219209269e+00 -3.070250485369847571e+00 8.500000000000000000e+01 1.110000000000000000e+02 7.000000000000000000e+01
-3.295111209663167395e-01 -4.885727345970155566e-01 -1.313126314220340873e+00 6.700000000000000000e+01 8.600000000000000000e+01 5.200000000000000000e+01
4.285737935375522056e-01 -3.040820967040682166e-01 -1.995834219287061062e+00 9.200000000000000000e+01 7.700000000000000000e+01 4.700000000000000000e+01
6.581940100384697789e-02 3.326347881738879741e-01 -3.748221868932313239e-01 1.100000000000000000e+01 1.900000000000000000e+01 1.200000000000000000e+01
1.853426177954681009e+00 -2.190547061400228923e+00 -9.964549587068773917e-01 2.100000000000000000e+01 3.200000000000000000e+01 1.700000000000000000e+01
1.072509349258243150e+00 -2.865415121703591694e-01 -3.219077136256648597e+00 2.900000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01
1.401910548574140103e+00 -2.241205690983218535e+00 -8.946673764002219809e-01 2.600000000000000000e+01 2.900000000000000000e+01 2.300000000000000000e+01
-2.838575047608451474e-01 -7.100719363484985225e-01 -1.294310172158755989e+00 7.400000000000000000e+01 1.080000000000000000e+02 5.200000000000000000e+01
9.466526780166593102e-01 -1.221463799810784678e+00 -1.867999011945166377e+00 5.900000000000000000e+01 4.800000000000000000e+01 2.700000000000000000e+01
2.025194771898955193e-01 -3.444443832506801084e-01 -1.525328626361646123e+00 1.390000000000000000e+02 1.330000000000000000e+02 8.300000000000000000e+01
9.596074578079544226e-01 -3.903382671163227458e-01 -1.959947815832443263e+00 1.500000000000000000e+02 1.260000000000000000e+02 5.800000000000000000e+01
4.501173916785681794e-01 -6.594030945858430082e-01 -2.566775151831087509e+00 1.020000000000000000e+02 9.200000000000000000e+01 4.500000000000000000e+01
-1.746978544874970007e-01 -1.154067246933653035e+00 -2.966307972331959641e-01 1.330000000000000000e+02 1.680000000000000000e+02 2.900000000000000000e+01
-9.829839411718412079e-02 -9.081001719714691944e-01 -1.206257033375998988e+00 1.130000000000000000e+02 1.470000000000000000e+02 7.100000000000000000e+01
1.956637541814283954e-01 -3.295366648172921020e-01 -1.156610642546507695e+00 1.270000000000000000e+02 1.720000000000000000e+02 1.080000000000000000e+02
1.583177863396005025e-01 4.890686551959094186e-01 -3.028398024700648672e-01 1.400000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01
-5.240373562688966924e-01 -2.200113595439380509e-02 -6.462770396552691698e-01 1.360000000000000000e+02 1.650000000000000000e+02 1.030000000000000000e+02
1.067637255038109023e+00 -2.509304274713168859e+00 -9.441041361085401595e-01 1.250000000000000000e+02 1.360000000000000000e+02 1.100000000000000000e+02
7.075464187509648006e-01 -1.198734141432980849e+00 -2.256330679569813480e+00 1.790000000000000000e+02 1.490000000000000000e+02 3.800000000000000000e+01
9.230743365817385415e-01 -2.407148598276981133e+00 -1.730371074805064024e+00 1.600000000000000000e+01 1.900000000000000000e+01 1.300000000000000000e+01
2.781981077760741772e-01 -1.752957575042197069e+00 -9.848651801273032858e-01 8.300000000000000000e+01 9.900000000000000000e+01 1.600000000000000000e+01
-3.830966523738661700e-02 -4.087479590664803708e-01 -1.530366956640278608e-01 1.900000000000000000e+01 2.700000000000000000e+01 1.800000000000000000e+01
1.480674383171510788e-01 -1.824167988372036309e+00 2.140529949686330591e-01 1.460000000000000000e+02 1.740000000000000000e+02 1.030000000000000000e+02
3.029113681385897094e-01 -2.308157491374270620e+00 -2.106340965953188427e+00 1.000000000000000000e+02 1.270000000000000000e+02 7.700000000000000000e+01
8.187487729937052011e-03 -4.077510519842915682e-01 -6.072644226490689912e-01 5.000000000000000000e+01 5.900000000000000000e+01 3.700000000000000000e+01
9.142094677375844913e-01 2.357576828728827692e-02 -1.612591942839376458e+00 3.100000000000000000e+01 2.900000000000000000e+01 2.500000000000000000e+01
5.342161118192001457e-01 -7.453218342111839201e-01 -1.795804476860436871e+00 1.810000000000000000e+02 1.490000000000000000e+02 8.200000000000000000e+01
2.069519116119725444e-01 -1.215188267986170856e-01 -1.957780180184776064e+00 2.000000000000000000e+01 3.100000000000000000e+01 1.200000000000000000e+01
1.354304020530197050e+00 -4.996257170554111449e-01 -1.952693362155446088e+00 4.600000000000000000e+01 4.300000000000000000e+01 2.800000000000000000e+01
5.901814027323589729e-01 -2.425880362539121649e+00 -2.335028175204787448e+00 1.700000000000000000e+01 2.200000000000000000e+01 2.900000000000000000e+01
1.549845148144771145e-01 -1.116792844760350123e+00 -3.970532979172667482e-02 1.170000000000000000e+02 1.580000000000000000e+02 1.070000000000000000e+02
7.874120966074059647e-01 1.200260259211556879e-01 -2.420824234656031582e+00 3.100000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01
1.902292931855190383e-01 -2.221042452528854572e+00 -2.220091540460593649e+00 9.600000000000000000e+01 1.210000000000000000e+02 8.200000000000000000e+01
2.434285120422265525e+00 -2.467786591272387753e+00 -1.740373435724445361e+00 5.200000000000000000e+01 6.900000000000000000e+01 4.300000000000000000e+01
1.184971607714095931e+00 -5.645632253155112856e-01 -1.732449239965264898e+00 2.900000000000000000e+01 2.900000000000000000e+01 2.900000000000000000e+01
-5.233727604819778945e-01 -3.483758043858410369e-01 -5.609769008029186210e-01 1.310000000000000000e+02 1.680000000000000000e+02 9.300000000000000000e+01
7.223263107149914264e-01 -4.557001035031706948e-01 -2.286110333602326961e+00 1.500000000000000000e+02 1.330000000000000000e+02 5.500000000000000000e+01
2.073302179211708451e-01 -2.823595843917401926e-01 -1.424123861993718654e+00 7.700000000000000000e+01 7.200000000000000000e+01 4.100000000000000000e+01
6.237595319390285553e-01 -2.175767169436202408e+00 -1.767821844805668174e+00 9.200000000000000000e+01 1.120000000000000000e+02 7.800000000000000000e+01
5.264861887062621815e-01 3.039747482012809532e-01 -1.082879965128883959e-01 2.290000000000000000e+02 2.490000000000000000e+02 2.500000000000000000e+02
-3.024103548516735573e-01 -9.236622740121100961e-01 -1.556342908792508251e+00 7.700000000000000000e+01 1.020000000000000000e+02 3.900000000000000000e+01
4.466920765183457487e-01 -1.730688027625403302e+00 -1.572850803409765907e+00 2.300000000000000000e+01 2.100000000000000000e+01 2.400000000000000000e+01
6.664530634369315587e-01 -2.006480751634029502e+00 -2.571345624902191762e+00 1.200000000000000000e+01 2.400000000000000000e+01 7.000000000000000000e+00
1.763951669944881229e-01 -1.298681279895595342e+00 6.266507045365682371e-02 1.200000000000000000e+02 1.510000000000000000e+02 1.090000000000000000e+02
4.393302475349401548e-01 -3.027682099979188690e-01 -1.874039315190389576e+00 1.060000000000000000e+02 8.600000000000000000e+01 4.800000000000000000e+01
-3.425553712450786492e-02 -7.440795131735595813e-01 -1.991148705073893632e+00 8.800000000000000000e+01 9.000000000000000000e+01 4.200000000000000000e+01
-2.622321287716384286e-01 -1.617737648424417696e-01 -8.520198667198685127e-01 1.400000000000000000e+02 1.770000000000000000e+02 1.010000000000000000e+02
4.278222736071778942e-01 -1.061149652962795287e+00 -2.253580225983418117e+00 6.900000000000000000e+01 9.500000000000000000e+01 7.000000000000000000e+01
-1.180424239364440270e-01 -1.002014673024515856e+00 -6.306305866188051112e-01 1.160000000000000000e+02 1.420000000000000000e+02 5.200000000000000000e+01
2.941385161259134073e-01 -1.850389408086943854e+00 -2.282143129632903944e-01 1.840000000000000000e+02 1.980000000000000000e+02 1.790000000000000000e+02
-1.125108266174133370e-01 -1.982202031577927626e+00 -2.073182045381622984e+00 7.000000000000000000e+00 1.600000000000000000e+01 1.200000000000000000e+01
9.477876237478753962e-01 -1.164506721307080550e+00 -2.789399060330499225e+00 9.600000000000000000e+01 1.330000000000000000e+02 8.400000000000000000e+01
4.494834592342682456e-01 3.875724550549968228e-01 -4.101409700623245141e-02 2.280000000000000000e+02 2.510000000000000000e+02 2.490000000000000000e+02
3.038827313698031496e-01 -1.719819105633584755e+00 -1.539901487155752813e+00 2.100000000000000000e+01 2.700000000000000000e+01 2.200000000000000000e+01
-3.988427076665991555e-02 -8.473343525067008608e-01 -7.210354483194274522e-01 1.320000000000000000e+02 1.540000000000000000e+02 7.900000000000000000e+01
3.249687112865777550e-02 -2.062180177428799333e+00 -2.351098956367999371e+00 3.000000000000000000e+00 1.400000000000000000e+01 2.000000000000000000e+00
3.934747464548134233e-02 -6.388973058529217042e-01 -9.757958264572407225e-01 6.500000000000000000e+01 6.800000000000000000e+01 3.800000000000000000e+01
2.651206210070610747e-01 -1.152088737636963955e+00 -1.869959616422914195e+00 1.410000000000000000e+02 1.680000000000000000e+02 1.030000000000000000e+02
1.956637541814283954e-01 -3.295366648172921020e-01 -1.156610642546507695e+00 1.280000000000000000e+02 1.720000000000000000e+02 1.080000000000000000e+02
-1.314368635257965323e-01 -7.765738379582061146e-01 -2.840620163903748718e-01 1.230000000000000000e+02 1.460000000000000000e+02 9.200000000000000000e+01
9.309627495066568059e-01 -3.269114377490046214e-02 -2.227253977306113519e+00 2.600000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01
6.586004333462757154e-01 -1.862490438936721171e+00 5.990462715765130230e-01 1.090000000000000000e+02 1.480000000000000000e+02 9.500000000000000000e+01
1.011868863526067391e-01 -1.304683200355302164e+00 -1.546943790171186883e+00 1.510000000000000000e+02 1.780000000000000000e+02 1.060000000000000000e+02
1.732446693621253697e+00 -1.981440299467887467e+00 -1.110790897497022200e+00 2.800000000000000000e+01 2.800000000000000000e+01 2.500000000000000000e+01
-6.097797012633156960e-02 -6.496537598503097088e-01 -3.734929685157725165e-01 5.700000000000000000e+01 7.000000000000000000e+01 4.800000000000000000e+01
3.374301972338539235e-01 -1.471208925587792704e+00 -2.711749613086907207e+00 6.700000000000000000e+01 7.700000000000000000e+01 5.500000000000000000e+01
1.133188244579556025e+00 -6.513306211943479251e-01 -2.054296883995524681e+00 7.500000000000000000e+01 6.300000000000000000e+01 3.500000000000000000e+01
1.481075821005779058e+00 -7.774020430487487143e-01 -2.042727556578903592e+00 1.600000000000000000e+02 1.380000000000000000e+02 4.100000000000000000e+01
2.595890236880303292e-01 -1.789920117083183104e+00 -1.330638781755442146e+00 1.410000000000000000e+02 1.720000000000000000e+02 3.200000000000000000e+01
6.113108849262930411e-01 -4.645752113306118591e-01 -2.562646884902051614e+00 1.880000000000000000e+02 1.590000000000000000e+02 8.000000000000000000e+01
9.630327461645555864e-01 -2.179742039241280294e-01 -2.985093504658167696e+00 1.040000000000000000e+02 8.000000000000000000e+01 4.000000000000000000e+01
6.785898771209712965e-01 -1.377813342640603900e-01 -2.101540437401578920e+00 4.600000000000000000e+01 3.300000000000000000e+01 2.000000000000000000e+01
6.447969973014847644e-01 -1.297904189310624457e+00 -2.167883849199306656e+00 1.760000000000000000e+02 1.520000000000000000e+02 3.900000000000000000e+01
1.911699662704924307e-01 -1.960113971480078321e-01 -1.648685377463913859e+00 1.070000000000000000e+02 1.570000000000000000e+02 8.800000000000000000e+01
1.285644695452488051e+00 -1.768706364304289402e-01 -1.827360674904121129e+00 2.600000000000000000e+01 2.300000000000000000e+01 2.800000000000000000e+01
3.922656351038190103e-01 -2.309803662572068816e+00 -2.298349376297510460e+00 1.310000000000000000e+02 1.680000000000000000e+02 1.010000000000000000e+02
8.005202467190379867e-01 6.012419438119244453e-02 -2.319036625545754848e+00 2.900000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01
6.897859909164164582e-01 -1.193028722630660177e+00 -2.234362753302049587e+00 9.100000000000000000e+01 7.600000000000000000e+01 2.100000000000000000e+01
3.478083449220435996e-01 -9.496025237409407849e-01 -5.700232569660171889e-01 1.260000000000000000e+02 1.730000000000000000e+02 1.080000000000000000e+02
4.923405732321738393e-01 -1.952187229376886268e+00 -1.554034688151802346e+00 2.000000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01
-1.407107288253889865e-01 -1.422743529110688021e+00 -1.029888938038892900e-02 1.360000000000000000e+02 1.700000000000000000e+02 7.900000000000000000e+01
2.114507922109309102e-01 -1.513600835936665723e+00 1.846465545572953115e-01 1.000000000000000000e+02 1.200000000000000000e+02 8.100000000000000000e+01
7.455927920175949852e-01 -2.342200851033593878e+00 -1.285746951267253024e+00 1.150000000000000000e+02 1.380000000000000000e+02 9.000000000000000000e+01
1.361573832682124729e+00 -1.033328030260396879e+00 -2.602288341664529270e+00 5.500000000000000000e+01 5.800000000000000000e+01 3.100000000000000000e+01
1.036293234459608970e+00 2.293748293491029711e-01 -1.605127858041205835e+00 1.180000000000000000e+02 1.180000000000000000e+02 8.800000000000000000e+01
7.012581820099162977e-01 -6.159733748288751531e-01 -2.753093475044398719e+00 7.400000000000000000e+01 5.800000000000000000e+01 2.100000000000000000e+01
2.663782737159949843e-01 -1.628210278877232575e+00 -1.783095084220956084e+00 2.400000000000000000e+01 2.900000000000000000e+01 1.900000000000000000e+01
1.361573832682124729e+00 -1.033328030260396879e+00 -2.602288341664529270e+00 5.500000000000000000e+01 5.700000000000000000e+01 3.100000000000000000e+01
-7.102201871771917085e-01 -9.342909283437579315e-01 -8.245970282932423290e-01 1.120000000000000000e+02 1.560000000000000000e+02 7.800000000000000000e+01
-4.029326722209827100e-02 -1.487269414160475312e-01 -1.280946422715643518e+00 9.300000000000000000e+01 1.160000000000000000e+02 6.700000000000000000e+01
1.110946840964991272e-01 -1.525860329794802350e+00 -9.521024706838780993e-01 1.090000000000000000e+02 1.280000000000000000e+02 6.200000000000000000e+01
7.936952138568108550e-01 -2.440394442992001700e+00 -1.145718723047724596e+00 1.190000000000000000e+02 1.450000000000000000e+02 8.500000000000000000e+01
6.820151654775724603e-01 -1.452351800789438430e-01 -2.285900702481153957e+00 8.800000000000000000e+01 6.900000000000000000e+01 3.200000000000000000e+01
5.555961006565922622e-01 -2.187280262855607837e+00 -1.782136506317040903e+00 7.500000000000000000e+01 9.600000000000000000e+01 6.500000000000000000e+01
1.109768419760236879e+00 -3.129035972891686807e-02 -1.629265993104269228e+00 9.500000000000000000e+01 8.100000000000000000e+01 5.100000000000000000e+01
1.020383489452388659e+00 -2.109702300869677472e-01 -2.335521522656048621e+00 2.600000000000000000e+01 2.700000000000000000e+01 3.200000000000000000e+01
5.169566972715680109e-01 -2.152623395111316729e+00 -1.103932628144543848e+00 1.070000000000000000e+02 1.390000000000000000e+02 7.700000000000000000e+01
-7.507511757154498033e-01 -4.550968344014896805e-01 -1.133080896076768651e+00 1.800000000000000000e+01 2.800000000000000000e+01 1.800000000000000000e+01
7.779439586615708446e-01 3.739721636550560196e-03 -2.398276036793551391e+00 3.100000000000000000e+01 3.000000000000000000e+01 2.600000000000000000e+01
1.762060138398889586e-01 -1.308088064352571633e+00 -1.901344566130940938e+00 1.450000000000000000e+02 1.700000000000000000e+02 1.010000000000000000e+02
-1.609660109148521312e-01 -1.541846759962190783e+00 -1.848597532404463673e+00 8.100000000000000000e+01 1.000000000000000000e+02 8.300000000000000000e+01
8.470838458632428125e-01 -1.194250592505331943e+00 -1.879964550489927610e+00 9.700000000000000000e+01 8.700000000000000000e+01 5.500000000000000000e+01
8.205454733279959889e-01 -3.711361529098849976e-01 -1.661440765117323082e+00 1.830000000000000000e+02 1.600000000000000000e+02 1.110000000000000000e+02
3.905018496163253916e-01 -9.601391344374895498e-01 -5.327590937760011691e-01 1.240000000000000000e+02 1.710000000000000000e+02 1.060000000000000000e+02
7.974016990031101981e-01 8.337022452084309754e-02 -1.684760934073130656e+00 9.100000000000000000e+01 8.200000000000000000e+01 6.000000000000000000e+01
9.728434075853267249e-01 -1.342770475947838493e+00 -3.403480850006140646e+00 7.300000000000000000e+01 1.100000000000000000e+02 5.800000000000000000e+01
-5.573266228502134906e-02 -1.644120023884453108e+00 -5.269053973413664327e-01 6.400000000000000000e+01 7.900000000000000000e+01 6.200000000000000000e+01
1.093633738764154817e+00 -3.029011559589238067e-01 -2.668353129820190794e+00 3.400000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+00
2.434285120422265525e+00 -2.467786591272387753e+00 -1.740373435724445361e+00 5.200000000000000000e+01 7.000000000000000000e+01 4.400000000000000000e+01
7.000976656241038043e-01 -8.542514290040269520e-01 -2.729962486046811243e+00 1.140000000000000000e+02 9.600000000000000000e+01 2.700000000000000000e+01
7.885726129932184580e-01 -7.204347523653787944e-01 -1.634391140311872936e+00 2.600000000000000000e+01 2.800000000000000000e+01 2.300000000000000000e+01
9.979605717152582045e-01 -2.237115780036077251e+00 -1.411460491171787401e+00 4.000000000000000000e+01 5.100000000000000000e+01 3.100000000000000000e+01
1.914511630601905545e-01 -1.799930170641840466e+00 3.940958667681939143e-01 1.210000000000000000e+02 1.470000000000000000e+02 6.000000000000000000e+01
1.741610583663184275e-01 -1.410898124396012143e+00 -5.906363942017256452e-01 1.360000000000000000e+02 1.580000000000000000e+02 1.000000000000000000e+02
1.956637541814283954e-01 -3.295366648172921020e-01 -1.156610642546507695e+00 1.280000000000000000e+02 1.720000000000000000e+02 1.080000000000000000e+02
3.737792579934930415e-01 -9.021800293599531173e-01 -2.414198567128069683e+00 1.040000000000000000e+02 1.390000000000000000e+02 9.400000000000000000e+01
1.054616002266311137e+00 -2.085063232930561394e+00 -1.745460280557396660e+00 7.600000000000000000e+01 1.000000000000000000e+02 7.900000000000000000e+01
-8.931081829531214988e-02 -9.953174666316501051e-01 -1.062892960483714733e+00 1.200000000000000000e+02 1.530000000000000000e+02 6.300000000000000000e+01
1.899250988888567500e-03 -4.813313878907706650e-03 -2.632392480334930784e-01 9.900000000000000000e+01 1.240000000000000000e+02 8.000000000000000000e+01
7.223621203528750589e-01 -1.892392773143331652e+00 -2.291074444653939057e+00 8.800000000000000000e+01 1.290000000000000000e+02 6.600000000000000000e+01
6.512411507068813221e-02 -4.212375084051218632e-01 -1.389612698734109308e+00 1.590000000000000000e+02 1.730000000000000000e+02 9.300000000000000000e+01
1.417850956923979444e+00 -2.158819615020887372e+00 -9.788019061787375241e-01 2.600000000000000000e+01 2.800000000000000000e+01 2.500000000000000000e+01
1.574947007407014321e-01 -1.170109911098257127e+00 1.652450750165924409e-01 1.140000000000000000e+02 1.580000000000000000e+02 1.070000000000000000e+02
-4.666559496384449224e-01 -3.729459334113068847e-01 -8.112332520465087571e-01 1.400000000000000000e+02 1.640000000000000000e+02 1.070000000000000000e+02
1.082130857524415068e+00 -3.421796112798915490e-01 -2.175882183774644485e+00 1.330000000000000000e+02 1.160000000000000000e+02 7.200000000000000000e+01
4.758020152722970963e-01 -1.345546500188830041e+00 2.413327020582094751e-01 1.380000000000000000e+02 1.640000000000000000e+02 1.250000000000000000e+02
1.907660893066976115e-01 3.227729854439239654e-01 -1.367810954917601629e+00 1.420000000000000000e+02 1.740000000000000000e+02 1.060000000000000000e+02
1.201914042637767466e+00 -9.708904957468551533e-01 -2.936684315374657128e+00 6.100000000000000000e+01 6.200000000000000000e+01 3.300000000000000000e+01
1.694993350473017246e+00 -9.877153431844523102e-01 -2.079805139761953026e+00 1.140000000000000000e+02 1.330000000000000000e+02 1.040000000000000000e+02
5.632340069380524783e-01 -2.162720346009808114e+00 -1.026068457091756203e+00 1.260000000000000000e+02 1.590000000000000000e+02 9.100000000000000000e+01
2.502793755541754539e-01 -8.195741100967824933e-01 -1.892694394292361526e+00 1.030000000000000000e+02 1.340000000000000000e+02 8.400000000000000000e+01
1.071911199648205582e+00 -2.474095279176389717e+00 -7.607254464398446325e-01 1.800000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01
2.218902933879794981e-01 -1.528073987260018862e+00 -1.434739677390825807e-01 1.080000000000000000e+02 1.290000000000000000e+02 7.600000000000000000e+01
-3.909773190522662367e-01 -7.027203195447587758e-01 -1.080336408694302586e+00 2.200000000000000000e+01 4.800000000000000000e+01 1.900000000000000000e+01
